Sample ID,Target
ID_001.npy,0.399928480386734
ID_002.npy,0.7791789770126343
ID_006.npy,0.1374116688966751
ID_007.npy,0.7397151589393616
ID_012.npy,0.19846567511558533
ID_013.npy,0.15626999735832214
ID_014.npy,0.17280875146389008
ID_016.npy,0.6351453065872192
ID_018.npy,0.0970752015709877
ID_019.npy,0.1679750233888626
ID_020.npy,0.1379346251487732
ID_021.npy,0.3209644854068756
ID_024.npy,0.7217327952384949
ID_025.npy,0.5632954835891724
ID_026.npy,0.27631741762161255
ID_028.npy,0.27707818150520325
ID_031.npy,0.6071218252182007
ID_032.npy,0.5480092167854309
ID_033.npy,0.28617092967033386
ID_035.npy,0.024219242855906487
ID_037.npy,0.8089615106582642
ID_040.npy,0.6083544492721558
ID_042.npy,0.6601542830467224
ID_045.npy,0.07618961483240128
ID_046.npy,0.8453112840652466
ID_048.npy,0.04478773474693298
ID_049.npy,0.03157174587249756
ID_050.npy,0.4220295250415802
ID_052.npy,0.03720295429229736
ID_053.npy,0.15917423367500305
ID_054.npy,0.6761294007301331
ID_058.npy,0.074012391269207
ID_059.npy,0.041466329246759415
ID_061.npy,0.06302379071712494
ID_062.npy,0.11324997991323471
ID_063.npy,0.4194309115409851
ID_064.npy,0.2836189568042755
ID_066.npy,0.07166490703821182
ID_067.npy,0.7970313429832458
ID_068.npy,0.8710983991622925
ID_072.npy,0.09404688328504562
ID_073.npy,0.10399094223976135
ID_075.npy,0.21402163803577423
ID_076.npy,0.7573514580726624
ID_077.npy,0.8113359808921814
ID_080.npy,0.6265740394592285
ID_081.npy,0.09326968342065811
ID_082.npy,0.16710273921489716
ID_083.npy,0.10210070759057999
ID_084.npy,0.3681677579879761
ID_086.npy,0.619820237159729
ID_087.npy,0.8189581632614136
ID_088.npy,0.6745862364768982
ID_089.npy,0.12491539120674133
ID_090.npy,0.051654864102602005
ID_091.npy,0.7120954394340515
ID_093.npy,0.39497169852256775
ID_094.npy,0.7752177715301514
ID_095.npy,0.4198249578475952
ID_096.npy,0.2257629781961441
ID_097.npy,0.49847057461738586
ID_098.npy,0.48653993010520935
ID_099.npy,0.13315638899803162
ID_100.npy,0.5709166526794434
ID_101.npy,0.33640676736831665
ID_102.npy,0.04095716401934624
ID_106.npy,0.8796804547309875
ID_108.npy,0.3580860495567322
ID_109.npy,0.5909295082092285
ID_111.npy,0.686133623123169
ID_112.npy,0.051947057247161865
ID_114.npy,0.18953625857830048
ID_116.npy,0.8118709325790405
ID_117.npy,0.16975794732570648
ID_120.npy,0.18840530514717102
ID_123.npy,0.847723662853241
ID_124.npy,0.9061799049377441
ID_128.npy,0.41172319650650024
ID_129.npy,0.5001862645149231
ID_138.npy,0.13491390645503998
ID_139.npy,0.06551146507263184
ID_141.npy,0.5632290840148926
ID_145.npy,0.7824913263320923
ID_146.npy,0.2887461185455322
ID_147.npy,0.6404666304588318
ID_148.npy,0.8096042275428772
ID_150.npy,0.8379113674163818
ID_153.npy,0.1753631979227066
ID_154.npy,0.8075874447822571
ID_155.npy,0.11225495487451553
ID_156.npy,0.11871779710054398
ID_160.npy,0.4901893138885498
ID_161.npy,0.6664870977401733
ID_163.npy,0.5208930373191833
ID_164.npy,0.1614295095205307
ID_165.npy,0.441611111164093
ID_166.npy,0.13676820695400238
ID_167.npy,0.8792800903320312
ID_168.npy,0.7144381403923035
ID_171.npy,0.04117996618151665
ID_172.npy,0.8580490946769714
ID_173.npy,0.845723569393158
ID_174.npy,0.06543879956007004
ID_179.npy,0.5149848461151123
ID_180.npy,0.6534897685050964
ID_182.npy,0.0547172836959362
ID_184.npy,0.10566683858633041
ID_185.npy,0.5023272037506104
ID_186.npy,0.14324791729450226
ID_187.npy,0.14215567708015442
ID_188.npy,0.3799741864204407
ID_190.npy,0.25516703724861145
ID_191.npy,0.7872186303138733
ID_192.npy,0.1295396387577057
ID_193.npy,0.19551067054271698
ID_196.npy,0.22262448072433472
ID_197.npy,0.7855241894721985
ID_201.npy,0.052275463938713074
ID_203.npy,0.7831921577453613
ID_205.npy,0.6753490567207336
ID_206.npy,0.1849917322397232
ID_209.npy,0.22169211506843567
ID_211.npy,0.8880962133407593
ID_215.npy,0.3402443528175354
ID_217.npy,0.02521674893796444
ID_218.npy,0.05708136409521103
ID_220.npy,0.5970168113708496
ID_221.npy,0.5413146615028381
ID_226.npy,0.20485293865203857
ID_227.npy,0.22925826907157898
ID_229.npy,0.08484768867492676
ID_230.npy,0.04188941419124603
ID_233.npy,0.6947987675666809
ID_237.npy,0.20538140833377838
ID_238.npy,0.13601551949977875
ID_240.npy,0.7895699143409729
ID_244.npy,0.08524476736783981
ID_245.npy,0.6200123429298401
ID_248.npy,0.8091100454330444
ID_249.npy,0.030127117410302162
ID_251.npy,0.5636158585548401
ID_252.npy,0.5236724615097046
ID_253.npy,0.7544896602630615
ID_254.npy,0.42889732122421265
ID_256.npy,0.48531001806259155
ID_257.npy,0.24660837650299072
ID_258.npy,0.08863963931798935
ID_259.npy,0.6616086959838867
ID_260.npy,0.16044104099273682
ID_265.npy,0.7708160877227783
ID_266.npy,0.07815883308649063
ID_268.npy,0.8378193974494934
ID_269.npy,0.0977252796292305
ID_270.npy,0.09186980128288269
ID_271.npy,0.8794183135032654
ID_275.npy,0.09826600551605225
ID_277.npy,0.3195282518863678
ID_278.npy,0.17332300543785095
ID_279.npy,0.21198491752147675
ID_282.npy,0.10532904416322708
ID_286.npy,0.25515127182006836
ID_287.npy,0.029618792235851288
ID_288.npy,0.7318282723426819
ID_293.npy,0.4853944480419159
ID_296.npy,0.798592209815979
ID_298.npy,0.2593551576137543
ID_301.npy,0.777177631855011
ID_304.npy,0.8822730183601379
ID_305.npy,0.17952781915664673
ID_307.npy,0.4272792637348175
ID_308.npy,0.24041619896888733
ID_309.npy,0.0628998726606369
ID_310.npy,0.11378448456525803
ID_312.npy,0.15087752044200897
ID_313.npy,0.06811007112264633
ID_314.npy,0.8322759866714478
ID_316.npy,0.6330338716506958
ID_317.npy,0.39268583059310913
ID_320.npy,0.7651787996292114
ID_321.npy,0.36705586314201355
ID_323.npy,0.24111291766166687
ID_324.npy,0.7041047215461731
ID_325.npy,0.06822941452264786
ID_326.npy,0.8612274527549744
ID_327.npy,0.6710941195487976
ID_328.npy,0.029117954894900322
ID_329.npy,0.12638165056705475
ID_331.npy,0.8000629544258118
ID_334.npy,0.07980125397443771
ID_335.npy,0.23443514108657837
ID_336.npy,0.0741073414683342
ID_341.npy,0.04366755485534668
ID_343.npy,0.5145037174224854
ID_346.npy,0.7508741021156311
ID_347.npy,0.31061556935310364
ID_349.npy,0.813071608543396
ID_351.npy,0.18987633287906647
ID_352.npy,0.13756658136844635
ID_353.npy,0.20345188677310944
ID_355.npy,0.7175618410110474
ID_356.npy,0.09214075654745102
ID_358.npy,0.15994171798229218
ID_362.npy,0.5041643381118774
ID_363.npy,0.05440163612365723
ID_365.npy,0.08731568604707718
ID_366.npy,0.5175686478614807
ID_368.npy,0.23603849112987518
ID_369.npy,0.27488183975219727
ID_373.npy,0.41619622707366943
ID_375.npy,0.471432089805603
ID_377.npy,0.03870715945959091
ID_379.npy,0.3292306363582611
ID_383.npy,0.37696999311447144
ID_389.npy,0.46578216552734375
ID_390.npy,0.09105143696069717
ID_392.npy,0.30601251125335693
ID_396.npy,0.4583077132701874
ID_398.npy,0.1133575364947319
ID_399.npy,0.05731590837240219
ID_401.npy,0.3698434829711914
ID_402.npy,0.700831949710846
ID_403.npy,0.7505400776863098
ID_404.npy,0.6194217205047607
ID_406.npy,0.46518197655677795
ID_407.npy,0.7529107928276062
ID_408.npy,0.26725515723228455
ID_409.npy,0.38120800256729126
ID_411.npy,0.7820587754249573
ID_412.npy,0.13520336151123047
ID_414.npy,0.04776148870587349
ID_416.npy,0.6501304507255554
ID_419.npy,0.5429346561431885
ID_420.npy,0.7619256377220154
ID_421.npy,0.015181239694356918
ID_422.npy,0.25295236706733704
ID_423.npy,0.7959696650505066
ID_425.npy,0.19141866266727448
ID_426.npy,0.20483016967773438
ID_427.npy,0.8499374389648438
ID_430.npy,0.5683700442314148
ID_431.npy,0.8160707354545593
ID_432.npy,0.06910844892263412
ID_435.npy,0.7984939217567444
ID_437.npy,0.8650913238525391
ID_440.npy,0.7753357291221619
ID_441.npy,0.11397146433591843
ID_444.npy,0.136907696723938
ID_446.npy,0.5268181562423706
ID_448.npy,0.8191121816635132
ID_450.npy,0.07109369337558746
ID_451.npy,0.7054522037506104
ID_452.npy,0.43911945819854736
ID_454.npy,0.659540057182312
ID_455.npy,0.05065511167049408
ID_456.npy,0.12584726512432098
ID_459.npy,0.13145524263381958
ID_460.npy,0.025056971237063408
ID_461.npy,0.08714893460273743
ID_464.npy,0.32591357827186584
ID_465.npy,0.15397748351097107
ID_467.npy,0.22879399359226227
ID_468.npy,0.8793361186981201
ID_469.npy,0.8159105181694031
ID_472.npy,0.3266262710094452
ID_474.npy,0.25534525513648987
ID_476.npy,0.21079671382904053
ID_477.npy,0.6109437346458435
ID_478.npy,0.15345406532287598
ID_479.npy,0.08886773139238358
ID_480.npy,0.8855072855949402
ID_483.npy,0.5462756156921387
ID_484.npy,0.7346032857894897
ID_485.npy,0.11444362998008728
ID_486.npy,0.5510944724082947
ID_490.npy,0.8162937164306641
