Sample ID,Target
ID_001.npy,0.49347853660583496
ID_002.npy,0.4946458637714386
ID_006.npy,0.49324119091033936
ID_007.npy,0.49297472834587097
ID_012.npy,0.49391260743141174
ID_013.npy,0.4922623932361603
ID_014.npy,0.4938850998878479
ID_016.npy,0.4932326078414917
ID_018.npy,0.4920445680618286
ID_019.npy,0.491976797580719
ID_020.npy,0.4919206202030182
ID_021.npy,0.4932684004306793
ID_024.npy,0.4938940703868866
ID_025.npy,0.49299201369285583
ID_026.npy,0.4929441511631012
ID_028.npy,0.49191540479660034
ID_031.npy,0.4944309890270233
ID_032.npy,0.49402374029159546
ID_033.npy,0.4939476251602173
ID_035.npy,0.4932597279548645
ID_037.npy,0.4936301112174988
ID_040.npy,0.4945214092731476
ID_042.npy,0.49420011043548584
ID_045.npy,0.4922961890697479
ID_046.npy,0.49477633833885193
ID_048.npy,0.49245601892471313
ID_049.npy,0.49206337332725525
ID_050.npy,0.4934276044368744
ID_052.npy,0.49181193113327026
ID_053.npy,0.49260175228118896
ID_054.npy,0.4940899610519409
ID_058.npy,0.49291354417800903
ID_059.npy,0.4927961230278015
ID_061.npy,0.49282750487327576
ID_062.npy,0.4933643043041229
ID_063.npy,0.49412965774536133
ID_064.npy,0.49313831329345703
ID_066.npy,0.4937295913696289
ID_067.npy,0.49365127086639404
ID_068.npy,0.49277034401893616
ID_072.npy,0.49183475971221924
ID_073.npy,0.4923161268234253
ID_075.npy,0.49376434087753296
ID_076.npy,0.4942847788333893
ID_077.npy,0.49229416251182556
ID_080.npy,0.493579238653183
ID_081.npy,0.49204203486442566
ID_082.npy,0.4927854537963867
ID_083.npy,0.4918346107006073
ID_084.npy,0.4936487078666687
ID_086.npy,0.4940999746322632
ID_087.npy,0.49340179562568665
ID_088.npy,0.4934947192668915
ID_089.npy,0.49193862080574036
ID_090.npy,0.4931677579879761
ID_091.npy,0.4940011501312256
ID_093.npy,0.49347761273384094
ID_094.npy,0.49237531423568726
ID_095.npy,0.4938148558139801
ID_096.npy,0.49253442883491516
ID_097.npy,0.4923515021800995
ID_098.npy,0.4942742586135864
ID_099.npy,0.49279919266700745
ID_100.npy,0.4935930669307709
ID_101.npy,0.49432802200317383
ID_102.npy,0.49209064245224
ID_106.npy,0.4930332601070404
ID_108.npy,0.4914261996746063
ID_109.npy,0.49454548954963684
ID_111.npy,0.49272421002388
ID_112.npy,0.492525577545166
ID_114.npy,0.4934719204902649
ID_116.npy,0.49385854601860046
ID_117.npy,0.4930172562599182
ID_120.npy,0.49357759952545166
ID_123.npy,0.49474412202835083
ID_124.npy,0.49366241693496704
ID_128.npy,0.4926958978176117
ID_129.npy,0.4937640130519867
ID_138.npy,0.4937651753425598
ID_139.npy,0.492485374212265
ID_141.npy,0.492026686668396
ID_145.npy,0.4924514591693878
ID_146.npy,0.4941079020500183
ID_147.npy,0.49385225772857666
ID_148.npy,0.4941748380661011
ID_150.npy,0.49388837814331055
ID_153.npy,0.49332621693611145
ID_154.npy,0.49481356143951416
ID_155.npy,0.4922120273113251
ID_156.npy,0.4930676817893982
ID_160.npy,0.49396032094955444
ID_161.npy,0.4933483898639679
ID_163.npy,0.4932671785354614
ID_164.npy,0.4935586750507355
ID_165.npy,0.4929299056529999
ID_166.npy,0.49368298053741455
ID_167.npy,0.4943309426307678
ID_168.npy,0.4927939176559448
ID_171.npy,0.49354124069213867
ID_172.npy,0.4942920207977295
ID_173.npy,0.49479231238365173
ID_174.npy,0.49249058961868286
ID_179.npy,0.49389052391052246
ID_180.npy,0.49292340874671936
ID_182.npy,0.49199122190475464
ID_184.npy,0.4920911490917206
ID_185.npy,0.49399614334106445
ID_186.npy,0.49314653873443604
ID_187.npy,0.49318793416023254
ID_188.npy,0.4947129487991333
ID_190.npy,0.49371644854545593
ID_191.npy,0.4922865331172943
ID_192.npy,0.4913344383239746
ID_193.npy,0.493470698595047
ID_196.npy,0.49309128522872925
ID_197.npy,0.49451765418052673
ID_201.npy,0.492343008518219
ID_203.npy,0.49251267313957214
ID_205.npy,0.49373024702072144
ID_206.npy,0.49309587478637695
ID_209.npy,0.49221640825271606
ID_211.npy,0.49465087056159973
ID_215.npy,0.4935671389102936
ID_217.npy,0.49436402320861816
ID_218.npy,0.4924437403678894
ID_220.npy,0.4939105808734894
ID_221.npy,0.4931880533695221
ID_226.npy,0.4937921464443207
ID_227.npy,0.4931515157222748
ID_229.npy,0.4933139383792877
ID_230.npy,0.49315348267555237
ID_233.npy,0.49284598231315613
ID_237.npy,0.4935932755470276
ID_238.npy,0.49316659569740295
ID_240.npy,0.49400070309638977
ID_244.npy,0.4915013015270233
ID_245.npy,0.49410173296928406
ID_248.npy,0.4924096465110779
ID_249.npy,0.4927414655685425
ID_251.npy,0.49285024404525757
ID_252.npy,0.49213531613349915
ID_253.npy,0.4946899712085724
ID_254.npy,0.4934767782688141
ID_256.npy,0.49378085136413574
ID_257.npy,0.4930442273616791
ID_258.npy,0.49323827028274536
ID_259.npy,0.49390342831611633
ID_260.npy,0.493446946144104
ID_265.npy,0.4937817454338074
ID_266.npy,0.4932679831981659
ID_268.npy,0.49342048168182373
ID_269.npy,0.4918738901615143
ID_270.npy,0.4912589490413666
ID_271.npy,0.49300915002822876
ID_275.npy,0.4928683936595917
ID_277.npy,0.4938603937625885
ID_278.npy,0.4930422008037567
ID_279.npy,0.49275362491607666
ID_282.npy,0.4925523102283478
ID_286.npy,0.49396026134490967
ID_287.npy,0.49220773577690125
ID_288.npy,0.4943573772907257
ID_293.npy,0.49363499879837036
ID_296.npy,0.4916727542877197
ID_298.npy,0.4927854537963867
ID_301.npy,0.493411123752594
ID_304.npy,0.49339330196380615
ID_305.npy,0.4932374656200409
ID_307.npy,0.493078351020813
ID_308.npy,0.4934335947036743
ID_309.npy,0.4930012822151184
ID_310.npy,0.4940428137779236
ID_312.npy,0.4920172691345215
ID_313.npy,0.4921242892742157
ID_314.npy,0.4934535026550293
ID_316.npy,0.49240514636039734
ID_317.npy,0.4927806556224823
ID_320.npy,0.49390918016433716
ID_321.npy,0.4939773678779602
ID_323.npy,0.4923705756664276
ID_324.npy,0.49444666504859924
ID_325.npy,0.49158528447151184
ID_326.npy,0.4927936792373657
ID_327.npy,0.49314084649086
ID_328.npy,0.49233052134513855
ID_329.npy,0.4926683008670807
ID_331.npy,0.4945375919342041
ID_334.npy,0.4924025237560272
ID_335.npy,0.4945361018180847
ID_336.npy,0.49294397234916687
ID_341.npy,0.49195095896720886
ID_343.npy,0.49282169342041016
ID_346.npy,0.4933965504169464
ID_347.npy,0.4924568831920624
ID_349.npy,0.4939862787723541
ID_351.npy,0.4938729703426361
ID_352.npy,0.4924672245979309
ID_353.npy,0.4921587109565735
ID_355.npy,0.4944598376750946
ID_356.npy,0.4934397041797638
ID_358.npy,0.49270787835121155
ID_362.npy,0.49296337366104126
ID_363.npy,0.4932413101196289
ID_365.npy,0.4921334683895111
ID_366.npy,0.49348050355911255
ID_368.npy,0.493436723947525
ID_369.npy,0.49281075596809387
ID_373.npy,0.49302852153778076
ID_375.npy,0.4940163493156433
ID_377.npy,0.49286240339279175
ID_379.npy,0.4935976266860962
ID_383.npy,0.49312588572502136
ID_389.npy,0.4946533143520355
ID_390.npy,0.4926176071166992
ID_392.npy,0.4932557940483093
ID_396.npy,0.49377667903900146
ID_398.npy,0.49116775393486023
ID_399.npy,0.49142780900001526
ID_401.npy,0.4941463768482208
ID_402.npy,0.4937306344509125
ID_403.npy,0.49441856145858765
